metric_category,category_value,total_pred,precision,recall,f1,missed_fraction,merged_fraction,split_fraction,user,algorithm,execution_time,f1_oracle,f1_as_pct_orac
building_type,home,,1.0,0.8470315564271707,0.9171814671814672,0.040000000000000036,0.0,0.0,ecstatic_northcutt,oracle,,0.9171814671814672,100.00000000000001
building_type,retail,,0.6894865525672371,0.22541966426858512,0.33975903614457836,0.5,0.11764705882352941,0.0,ecstatic_northcutt,oracle,,0.33975903614457836,100.0
building_type,work,,1.0,0.5186666666666667,0.6830553116769096,0.15000000000000002,0.0,0.0,ecstatic_northcutt,oracle,,0.6830553116769096,100.0
building_type,park,,1.0,0.4183381088825215,0.5898989898989899,0.4347826086956522,0.0,0.0,ecstatic_northcutt,oracle,,0.5898989898989899,100.0
dwell_length,low,,0.8213783403656821,0.29302558956347213,0.4319526627218935,0.4945054945054945,0.08695652173913043,0.0,ecstatic_northcutt,oracle,,0.4319526627218935,100.0
dwell_length,mid,,1.0,0.43076239164258723,0.6021438558334627,0.13888888888888884,0.0,0.0,ecstatic_northcutt,oracle,,0.6021438558334627,100.0
dwell_length,high,,1.0,0.8301597051597052,0.9071991944957207,0.03448275862068961,0.0,0.0,ecstatic_northcutt,oracle,,0.9071991944957207,100.0
general,all,12697.0,0.8362605339844058,0.5235700197238659,0.643963974891591,0.34615384615384615,0.30392156862745096,0.013513513513513514,ecstatic_northcutt,tadbscan_coarse,0.23067593574523926,0.7893677480464124,81.57971699316602
building_size,small,,0.8326693227091634,0.6025855654761905,0.6991852371445529,0.2682926829268293,0.36666666666666664,0.045454545454545456,ecstatic_northcutt,tadbscan_coarse,,0.9024725975019118,77.47440078290818
building_size,medium,,0.9345001325908248,0.5618622448979592,0.7017823359553919,0.32352941176470584,0.2391304347826087,0.0,ecstatic_northcutt,tadbscan_coarse,,0.7269242408957933,96.54133078442686
building_size,big,,0.6083086053412463,0.24678972712680577,0.3511276049100771,0.44680851063829785,0.34615384615384615,0.0,ecstatic_northcutt,tadbscan_coarse,,0.5102928385039142,68.80904030311682
building_type,home,,0.8480170980764664,0.6366553752897129,0.7272912423625254,0.040000000000000036,0.3333333333333333,0.05263157894736842,ecstatic_northcutt,tadbscan_coarse,,0.9171814671814672,79.29632993975756
building_type,retail,,0.572463768115942,0.18944844124700239,0.2846846846846846,0.5294117647058824,0.5,0.0,ecstatic_northcutt,tadbscan_coarse,,0.33975903614457836,83.79017315187525
building_type,work,,0.8636640292148509,0.473,0.6112427309928925,0.15000000000000002,0.17647058823529413,0.0,ecstatic_northcutt,tadbscan_coarse,,0.6830553116769096,89.48656434458927
building_type,park,,0.909297052154195,0.38299904489016234,0.5389784946236559,0.4782608695652174,0.08333333333333333,0.0,ecstatic_northcutt,tadbscan_coarse,,0.5898989898989899,91.36792973928412
dwell_length,low,,0.6542553191489362,0.24686402408429503,0.3584699453551913,0.5274725274725275,0.4186046511627907,0.0,ecstatic_northcutt,tadbscan_coarse,,0.4319526627218935,82.98824762332511
dwell_length,mid,,0.7721577726218097,0.36985996888197376,0.5001502855425307,0.13888888888888884,0.25806451612903225,0.0,ecstatic_northcutt,tadbscan_coarse,,0.6021438558334627,83.06159411860862
dwell_length,high,,0.8763463131731566,0.6497235872235873,0.7462081128747795,0.03448275862068961,0.17857142857142858,0.038461538461538464,ecstatic_northcutt,tadbscan_coarse,,0.9071991944957207,82.25405372957475
general,all,10632.0,0.9233446200150489,0.4840729783037475,0.635157867494824,0.47435897435897434,0.1951219512195122,0.09722222222222222,ecstatic_northcutt,tadbscan_fine,0.13690805435180664,0.7893677480464124,80.46412702656792
building_size,small,,0.9318319226118501,0.5733816964285714,0.7099263012436666,0.3414634146341463,0.25925925925925924,0.2,ecstatic_northcutt,tadbscan_fine,,0.9024725975019118,78.66458252680216
building_size,medium,,0.9057851239669421,0.43686224489795916,0.5894374529418093,0.5,0.23529411764705882,0.07407407407407407,ecstatic_northcutt,tadbscan_fine,,0.7269242408957933,81.08650389969687
building_size,big,,0.9733191035218783,0.36597110754414125,0.531933508311461,0.5531914893617021,0.047619047619047616,0.0,ecstatic_northcutt,tadbscan_fine,,0.5102928385039142,104.24083353217212
building_type,home,,0.9367396593673966,0.5834373328579069,0.7190332326283988,0.040000000000000036,0.25,0.2608695652173913,ecstatic_northcutt,tadbscan_fine,,0.9171814671814672,78.39596179783426
building_type,retail,,0.7573529411764706,0.16466826538768986,0.27051871306631653,0.75,0.29411764705882354,0.0,ecstatic_northcutt,tadbscan_fine,,0.33975903614457836,79.62075597341939
building_type,work,,0.9128787878787878,0.44183333333333336,0.5954627133872417,0.25,0.16666666666666666,0.038461538461538464,ecstatic_northcutt,tadbscan_fine,,0.6830553116769096,87.17635354088281
building_type,park,,1.0,0.396370582617001,0.5677154582763339,0.5217391304347826,0.0,0.0,ecstatic_northcutt,tadbscan_fine,,0.5898989898989899,96.23943556396755
dwell_length,low,,0.8368055555555556,0.2418464626191671,0.37524328532502926,0.7142857142857143,0.23076923076923078,0.0,ecstatic_northcutt,tadbscan_fine,,0.4319526627218935,86.87139071223281
dwell_length,mid,,0.9012999518536351,0.41609246499222047,0.5693430656934306,0.19444444444444442,0.13793103448275862,0.0,ecstatic_northcutt,tadbscan_fine,,0.6021438558334627,94.55266547648641
dwell_length,high,,0.9417034700315458,0.5730190417690417,0.7124922430664947,0.06896551724137934,0.2222222222222222,0.25925925925925924,ecstatic_northcutt,tadbscan_fine,,0.9071991944957207,78.53757448082209
general,all,11225.0,0.9111804008908686,0.5043392504930967,0.6492937628947787,0.3846153846153846,0.2916666666666667,0.367816091954023,ecstatic_northcutt,lachesis_coarse,0.03362417221069336,0.7893677480464124,82.25491407543575
building_size,small,,0.9245929734361611,0.6021205357142857,0.729300439337614,0.31707317073170727,0.35714285714285715,0.5925925925925926,ecstatic_northcutt,lachesis_coarse,,0.9024725975019118,80.81136661172353
building_size,medium,,0.8959731543624161,0.4682716836734694,0.6150785340314137,0.38235294117647056,0.3333333333333333,0.1891891891891892,ecstatic_northcutt,lachesis_coarse,,0.7269242408957933,84.61384274012495
building_size,big,,0.9210822998872604,0.32784911717495985,0.48357502219591586,0.44680851063829785,0.15384615384615385,0.391304347826087,ecstatic_northcutt,lachesis_coarse,,0.5102928385039142,94.7642188382792
building_type,home,,0.9322188846806844,0.6362988054911749,0.7563443708609272,0.040000000000000036,0.375,0.6666666666666666,ecstatic_northcutt,lachesis_coarse,,0.9171814671814672,82.46398318374243
building_type,retail,,0.7564935064935064,0.18625099920063948,0.29890955740859526,0.6323529411764706,0.36,0.05555555555555555,ecstatic_northcutt,lachesis_coarse,,0.33975903614457836,87.97692647132412
building_type,work,,0.8931243320270752,0.41783333333333333,0.5693198592029067,0.17500000000000004,0.24242424242424243,0.2727272727272727,ecstatic_northcutt,lachesis_coarse,,0.6830553116769096,83.3490128061839
building_type,park,,0.8860759493670886,0.3342884431709647,0.4854368932038835,0.3913043478260869,0.14285714285714285,0.5,ecstatic_northcutt,lachesis_coarse,,0.5898989898989899,82.29152812874052
dwell_length,low,,0.7615131578947368,0.23231309583542398,0.3560169165705498,0.5824175824175823,0.34210526315789475,0.1724137931034483,ecstatic_northcutt,lachesis_coarse,,0.4319526627218935,82.42035465811358
dwell_length,mid,,0.9544697390338701,0.3820849077572794,0.5457142857142857,0.16666666666666663,0.16666666666666666,0.3333333333333333,ecstatic_northcutt,lachesis_coarse,,0.6021438558334627,90.62855668583224
dwell_length,high,,0.9187029002055264,0.6177825552825553,0.7387751354329263,0.03448275862068961,0.35714285714285715,0.6071428571428571,ecstatic_northcutt,lachesis_coarse,,0.9071991944957207,81.43472127348886
general,all,7692.0,0.8160426417056682,0.30951676528599603,0.44880594880594876,0.4423076923076923,0.40229885057471265,0.5555555555555556,ecstatic_northcutt,lachesis_fine,0.04625201225280762,0.7893677480464124,56.856382835083906
building_size,small,,0.8145394465097068,0.36681547619047616,0.5058355777863281,0.3414634146341463,0.5555555555555556,0.6538461538461539,ecstatic_northcutt,lachesis_fine,,0.9024725975019118,56.04996530493067
building_size,medium,,0.8077285579641847,0.2732780612244898,0.40838694305456275,0.47058823529411764,0.4722222222222222,0.5,ecstatic_northcutt,lachesis_fine,,0.7269242408957933,56.18012443102804
building_size,big,,0.8984034833091437,0.2483948635634029,0.38918579063187675,0.4893617021276596,0.125,0.5238095238095238,ecstatic_northcutt,lachesis_fine,,0.5102928385039142,76.26714726643995
building_type,home,,0.8217391304347826,0.37065430558031737,0.510873571691854,0.07999999999999996,0.6086956521739131,0.782608695652174,ecstatic_northcutt,lachesis_fine,,0.9171814671814672,55.70038100113246
building_type,retail,,0.7411167512690355,0.11670663469224621,0.20165745856353592,0.7352941176470589,0.2777777777777778,0.06666666666666667,ecstatic_northcutt,lachesis_fine,,0.33975903614457836,59.353081775792475
building_type,work,,0.818705035971223,0.2845,0.4222634508348794,0.17500000000000004,0.42424242424242425,0.625,ecstatic_northcutt,lachesis_fine,,0.6830553116769096,61.81980340628889
building_type,park,,0.8553054662379421,0.25405921680993315,0.3917525773195876,0.4347826086956522,0.15384615384615385,0.5454545454545454,ecstatic_northcutt,lachesis_fine,,0.5898989898989899,66.41011156616297
dwell_length,low,,0.7264367816091954,0.15855494229804315,0.2602965403624382,0.6593406593406593,0.2903225806451613,0.23076923076923078,ecstatic_northcutt,lachesis_fine,,0.4319526627218935,60.260431946920626
dwell_length,mid,,0.896602658788774,0.26983774172038233,0.41483000170852563,0.2222222222222222,0.21428571428571427,0.5925925925925926,ecstatic_northcutt,lachesis_fine,,0.6021438558334627,68.892175464339
dwell_length,high,,0.8095156889495225,0.3644809582309582,0.5026471833968656,0.03448275862068961,0.7142857142857143,0.8214285714285714,ecstatic_northcutt,lachesis_fine,,0.9071991944957207,55.406484755122506
general,all,6012.0,0.9639055222887558,0.28574950690335305,0.4408184999239312,0.6646341463414633,0.21818181818181817,0.046511627906976744,epic_hodgkin,ta-hdbscan,1.5649840831756592,0.49622054246331704,88.83519769972412
building_size,small,,0.9831811629024507,0.23329532497149372,0.37710810063588607,0.6216216216216216,0.21428571428571427,0.09090909090909091,epic_hodgkin,ta-hdbscan,,0.5165764546684708,73.00141096788995
building_size,medium,,0.9689092762487258,0.37230708969839404,0.5379173740803621,0.6666666666666667,0.2857142857142857,0.0,epic_hodgkin,ta-hdbscan,,0.5436394751853965,98.94744562044856
building_size,big,,0.9767441860465116,0.3323143319546844,0.4959076881792566,0.6875,0.15,0.058823529411764705,epic_hodgkin,ta-hdbscan,,0.4758119775250103,104.22345623974756
building_type,home,,1.0,0.32195167459651086,0.4870853916725476,0.5652173913043479,0.0,0.1,epic_hodgkin,ta-hdbscan,,0.5842028794082683,83.37606828742615
building_type,retail,,0.7688266199649737,0.1876870457460453,0.3017182130584192,0.6555555555555556,0.3548387096774194,0.0,epic_hodgkin,ta-hdbscan,,0.33404558404558404,90.32246719275493
building_type,park,,0.0,0.0,0.0,0.9166666666666666,1.0,,epic_hodgkin,ta-hdbscan,,0.08791208791208792,0.0
building_type,work,,1.0,0.3113762667538411,0.4748847064689019,0.6666666666666667,0.0,0.07692307692307693,epic_hodgkin,ta-hdbscan,,0.45309734513274336,104.80853873239437
dwell_length,mid,,1.0,0.22044263249854398,0.3612502982581723,0.75,0.0,0.0,epic_hodgkin,ta-hdbscan,,0.3612502982581723,100.0
dwell_length,low,,0.7233201581027668,0.1545608108108108,0.2546972860125261,0.7019230769230769,0.3870967741935484,0.0,epic_hodgkin,ta-hdbscan,,0.2914862914862915,87.37882138944583
dwell_length,high,,1.0,0.34264759809314266,0.5104058556836183,0.46875,0.0,0.11764705882352941,epic_hodgkin,ta-hdbscan,,0.5774647887323945,88.38735549643144
general,all,6708.0,0.998211091234347,0.3301775147928994,0.49622054246331704,0.6585365853658536,0.0,0.0,epic_hodgkin,oracle,0.01458883285522461,0.49622054246331704,99.99999999999999
building_size,small,,1.0,0.34823261117445836,0.5165764546684708,0.6216216216216216,0.0,0.0,epic_hodgkin,oracle,,0.5165764546684708,100.0
building_size,medium,,1.0,0.3732863298080689,0.5436394751853965,0.6666666666666667,0.0,0.0,epic_hodgkin,oracle,,0.5436394751853965,100.0
building_size,big,,1.0,0.3121740694119763,0.4758119775250103,0.671875,0.0,0.0,epic_hodgkin,oracle,,0.4758119775250103,100.0
building_type,home,,1.0,0.4126317753521784,0.5842028794082683,0.5652173913043479,0.0,0.0,epic_hodgkin,oracle,,0.5842028794082683,100.0
building_type,retail,,1.0,0.20051303976058144,0.33404558404558404,0.6666666666666667,0.0,0.0,epic_hodgkin,oracle,,0.33404558404558404,99.99999999999999
building_type,park,,1.0,0.04597701149425287,0.08791208791208792,0.8333333333333334,0.0,0.0,epic_hodgkin,oracle,,0.08791208791208792,100.0
building_type,work,,1.0,0.2929061784897025,0.45309734513274336,0.641025641025641,0.0,0.0,epic_hodgkin,oracle,,0.45309734513274336,100.0
dwell_length,mid,,1.0,0.22044263249854398,0.3612502982581723,0.7142857142857143,0.0,0.0,epic_hodgkin,oracle,,0.3612502982581723,100.0
dwell_length,low,,1.0,0.17060810810810811,0.2914862914862915,0.7019230769230769,0.0,0.0,epic_hodgkin,oracle,,0.2914862914862915,100.0
dwell_length,high,,1.0,0.40594059405940597,0.5774647887323945,0.46875,0.0,0.0,epic_hodgkin,oracle,,0.5774647887323945,100.0
general,all,6023.0,0.9485306325751287,0.2817061143984221,0.4343991179713341,0.6768292682926829,0.2641509433962264,0.02564102564102564,epic_hodgkin,tadbscan_coarse,0.1927499771118164,0.49622054246331704,87.5415426807823
building_size,small,,0.9855907780979827,0.23397947548460662,0.3781791374861777,0.6486486486486487,0.15384615384615385,0.09090909090909091,epic_hodgkin,tadbscan_coarse,,0.5165764546684708,73.20874462404332
building_size,medium,,0.9665981500513875,0.3683901292596945,0.5334656834940443,0.6825396825396826,0.3,0.0,epic_hodgkin,tadbscan_coarse,,0.5436394751853965,98.12857745698423
building_size,big,,0.9275664408546118,0.3200863154108973,0.47593582887700536,0.6875,0.3,0.0,epic_hodgkin,tadbscan_coarse,,0.4758119775250103,100.02602947337292
building_type,home,,1.0,0.3217650900270548,0.4868718238283456,0.5652173913043479,0.0,0.1,epic_hodgkin,tadbscan_coarse,,0.5842028794082683,83.33951115090221
building_type,retail,,0.5806451612903226,0.13852073535699017,0.22367966862271316,0.6777777777777778,0.4482758620689655,0.0,epic_hodgkin,tadbscan_coarse,,0.33404558404558404,66.96082190752436
building_type,park,,,0.0,,0.9166666666666666,1.0,,epic_hodgkin,tadbscan_coarse,,0.08791208791208792,
building_type,work,,1.0,0.31709709055246815,0.48150905931993054,0.6666666666666667,0.0,0.0,epic_hodgkin,tadbscan_coarse,,0.45309734513274336,106.27055410771904
dwell_length,mid,,0.9087301587301587,0.20005824111822948,0.3279236276849642,0.75,0.14285714285714285,0.0,epic_hodgkin,tadbscan_coarse,,0.3612502982581723,90.77463167950361
dwell_length,low,,0.656964656964657,0.13344594594594594,0.22183222183222184,0.7211538461538461,0.4482758620689655,0.0,epic_hodgkin,tadbscan_coarse,,0.2914862914862915,76.1038265988761
dwell_length,high,,1.0,0.34543454345434543,0.5134914145543744,0.46875,0.0,0.058823529411764705,epic_hodgkin,tadbscan_coarse,,0.5774647887323945,88.92168398380628
general,all,5180.0,0.9575289575289575,0.2445759368836292,0.38963079340141393,0.7317073170731707,0.22727272727272727,0.11764705882352941,epic_hodgkin,tadbscan_fine,0.11992764472961426,0.49622054246331704,78.51968229030285
building_size,small,,0.9864143619602135,0.23181299885974915,0.3754039331548334,0.7027027027027026,0.18181818181818182,0.1111111111111111,epic_hodgkin,tadbscan_fine,,0.5165764546684708,72.67151449939017
building_size,medium,,0.9605710401087696,0.27673325499412454,0.42967918503877145,0.746031746031746,0.3125,0.18181818181818182,epic_hodgkin,tadbscan_fine,,0.5436394751853965,79.03752480303949
building_size,big,,0.9468417761100688,0.27225319187196545,0.42290502793296086,0.734375,0.17647058823529413,0.07142857142857142,epic_hodgkin,tadbscan_fine,,0.4758119775250103,88.88070244316864
building_type,home,,1.0,0.279970146468887,0.43746355685131194,0.5652173913043479,0.0,0.3,epic_hodgkin,tadbscan_fine,,0.5842028794082683,74.88212952569032
